apn_unformatted,primary_number,street_pre_direction,street_name,street_suffix,street_post_direction,secondary_designator,secondary_number,city,state,zip_code,latitude,longitude,county_name,standardized_land_use_type,area_sq_ft,beds_count,baths,total_area_sq_ft
7107540990,8910,,158,ST,E,,,PUYALLUP,WA,98375,47.11253,-122.309766,PIERCE,SINGLE FAMILY RESIDENTIAL,8711,3,2.25,1536
1662500050,6736,,38,AVE,S,,,SEATTLE,WA,98118,47.541481,-122.284436,KING,SINGLE FAMILY RESIDENTIAL,10500,2,1,850
6450303430,14046,,DENSMORE,AVE,N,,,SEATTLE,WA,98133,47.732078,-122.338422,KING,SINGLE FAMILY RESIDENTIAL,5980,3,1,970
3000990060,2204,,BOBS HOLLOW,LN,,,,DUPONT,WA,98327,47.098209,-122.654955,PIERCE,SINGLE FAMILY RESIDENTIAL,4971,4,2.5,2332
1085600570,13211,,15,AVE,NE,#,E3,SEATTLE,WA,98125,47.725069,-122.312853,KING,CONDOMINIUM UNIT,278740,1,1,1091
00781000002300,12101,,30,ST,NE,,,LAKE STEVENS,WA,98258,48.025403,-122.067524,SNOHOMISH,SINGLE FAMILY RESIDENTIAL,9583,3,2,1917
3223059125,18633,,108,AVE,SE,,,RENTON,WA,98055,47.435386,-122.19757,KING,SINGLE FAMILY RESIDENTIAL,22651,3,1,1290
2872101520,2814,NW,71,ST,,,,SEATTLE,WA,98117,47.680472,-122.393843,KING,SINGLE FAMILY RESIDENTIAL,5000,3,1,1550
5067400165,25904,,11,AVE,S,,,DES MOINES,WA,98198,47.36913,-122.319756,KING,SINGLE FAMILY RESIDENTIAL,7042,3,1,1020
0418322031,27215,,76,AVE,E,,,GRAHAM,WA,98338,47.009338,-122.329763,PIERCE,MOBILE OR MANUFACTURED HOME,186872,3,1.75,1620
5000110080,1777,S,92,ST,,,,TACOMA,WA,98444,47.174129,-122.460592,PIERCE,SINGLE FAMILY RESIDENTIAL,8700,3,1.75,1374
01091100004500,16207,,2,AVE,SE,,,BOTHELL,WA,98012,47.851045,-122.228644,SNOHOMISH,CONDOMINIUM UNIT,,4,2,1883
7359600810,3510,S,132,ST,,,,TUKWILA,WA,98168,47.485939,-122.287442,KING,SINGLE FAMILY RESIDENTIAL,6500,2,1,790
7300400700,30104,,126,CT,SE,,,AUBURN,WA,98092,47.332492,-122.173638,KING,SINGLE FAMILY RESIDENTIAL,7249,4,2,2940
7522600100,26230,,14,PL,S,,,DES MOINES,WA,98198,47.366204,-122.315051,KING,SINGLE FAMILY RESIDENTIAL,7600,3,1,1060
00492000302400,306,S,LAKE ROESIGER,RD,,,,SNOHOMISH,WA,98290,47.994206,-121.900195,SNOHOMISH,SINGLE FAMILY RESIDENTIAL,82764,4,2,1975
1954400290,22121,NE,10,PL,,,,SAMMAMISH,WA,98074,47.618829,-122.044259,KING,SINGLE FAMILY RESIDENTIAL,7902,3,1,1660
9828701488,2710 C,E,DENNY,WAY,,,,SEATTLE,WA,98122,47.61915,-122.296651,KING,TOWNHOUSE,1165,2,1,880
0126049188,8222,NE,203,ST,,,,KENMORE,WA,98028,47.775108,-122.22931,KING,SINGLE FAMILY RESIDENTIAL,7500,3,1,1630
5438300150,150,,MELROSE,AVE,E,APT,207,SEATTLE,WA,98102,47.619895,-122.32738,KING,CONDOMINIUM UNIT,35044,2,1,1014
2473371500,15602,SE,171,PL,,,,RENTON,WA,98058,47.449041,-122.131723,KING,SINGLE FAMILY RESIDENTIAL,8400,4,1,2160
4645251770,1512,S,52,ST,,,,TACOMA,WA,98408,47.209801,-122.455266,PIERCE,SINGLE FAMILY RESIDENTIAL,6400,3,1,966
00438034800300,1705,,WETMORE,AVE,,,,EVERETT,WA,98201,47.994809,-122.206419,SNOHOMISH,SINGLE FAMILY RESIDENTIAL,3049,2,1,662
6022440370,16925,,91,AVE,E,,,PUYALLUP,WA,98375,47.101887,-122.306902,PIERCE,SINGLE FAMILY RESIDENTIAL,4946,3,2,1902
1133000741,1509,NE,135,ST,,,,SEATTLE,WA,98125,47.726423,-122.312051,KING,SINGLE FAMILY RESIDENTIAL,5455,3,1,1040
5559200115,31400,,7,PL,SW,,,FEDERAL WAY,WA,98023,47.320732,-122.344438,KING,SINGLE FAMILY RESIDENTIAL,21526,3,1,1740
00727600004300,2649,,237,PL,SW,,,BRIER,WA,98036,47.782219,-122.269163,SNOHOMISH,SINGLE FAMILY RESIDENTIAL,12632,3,2,1206
7583700030,8932,NE,1,ST,,,,BELLEVUE,WA,98004,47.618533,-122.220247,KING,SINGLE FAMILY RESIDENTIAL,14807,3,2,2940
00375000007703,109,,143,ST,SW,,,LYNNWOOD,WA,98087,47.869501,-122.234727,SNOHOMISH,SINGLE FAMILY RESIDENTIAL,19602,3,2,1832
0217103017,8210,,312,ST,S,,,ROY,WA,98580,46.973096,-122.541238,PIERCE,SINGLE FAMILY RESIDENTIAL,188658,1,1.75,1452
1828000340,5524,,158,PL,NE,,,REDMOND,WA,98052,47.657825,-122.129429,KING,SINGLE FAMILY RESIDENTIAL,11153,4,2,1500
4435000151,8626,,92,ST,NW,,,GIG HARBOR,WA,98332,47.340735,-122.653831,PIERCE,SINGLE FAMILY RESIDENTIAL,13300,3,1.5,1941
3649100304,14846,,74,PL,NE,,,KENMORE,WA,98028,47.737494,-122.241944,KING,SINGLE FAMILY RESIDENTIAL,11040,3,1,1740
5660000520,842,E,45,ST,,,,TACOMA,WA,98404,47.216095,-122.418504,PIERCE,SINGLE FAMILY RESIDENTIAL,6700,3,1,1256
3390200620,2407,,14,AVE,,,,MILTON,WA,98354,47.239889,-122.316874,PIERCE,SINGLE FAMILY RESIDENTIAL,9750,3,1,1170
30060300101400,16227,,134,ST,NE,,,ARLINGTON,WA,98223,48.118939,-122.014351,SNOHOMISH,SINGLE FAMILY RESIDENTIAL,57064,3,2,2144
0952002875,4127,,40,AVE,SW,,,SEATTLE,WA,98116,47.565624,-122.383204,KING,SINGLE FAMILY RESIDENTIAL,8625,2,1,1240
3750603248,37440,,47,AVE,S,,,AUBURN,WA,98001,47.265434,-122.275751,KING,SINGLE FAMILY RESIDENTIAL,9600,3,1,968
00672500002700,1515,,174,PL,SW,,,LYNNWOOD,WA,98037,47.840566,-122.253983,SNOHOMISH,SINGLE FAMILY RESIDENTIAL,12632,3,2,1612
3204301160,1400,,26,AVE,E,,,SEATTLE,WA,98112,47.631384,-122.298624,KING,SINGLE FAMILY RESIDENTIAL,3000,3,2,2210
7131300086,9653,,RENTON,AVE,S,,,SEATTLE,WA,98118,47.515598,-122.268345,KING,SINGLE FAMILY RESIDENTIAL,9627,5,2,1970
00572200000400,5001,,135,PL,NE,,,MARYSVILLE,WA,98271,48.118277,-122.163797,SNOHOMISH,SINGLE FAMILY RESIDENTIAL,10019,3,1,1536
7770101680,2720,S,54,ST,,,,TACOMA,WA,98409,47.20756,-122.473282,PIERCE,SINGLE FAMILY RESIDENTIAL,6000,2,1,946
00457600301900,249,,7,ST,,,,GOLD BAR,WA,98251,47.856511,-121.693582,SNOHOMISH,MOBILE OR MANUFACTURED HOME,8712,,2,1144
6022701000,7914,,194TH STREET,CT,E,,,SPANAWAY,WA,98387,47.079708,-122.324059,PIERCE,SINGLE FAMILY RESIDENTIAL,6710,3,2.5,1804
0662800070,13410,NE,36,PL,,,,BELLEVUE,WA,98005,47.642282,-122.161534,KING,SINGLE FAMILY RESIDENTIAL,39717,4,4,4030
5625002911,1718,E,63,ST,,,,TACOMA,WA,98404,47.199626,-122.405053,PIERCE,SINGLE FAMILY RESIDENTIAL,6000,3,1,1107
8018600555,12429,,14,AVE,S,,,BURIEN,WA,98168,47.491262,-122.316096,KING,SINGLE FAMILY RESIDENTIAL,22500,4,1,1040
8078570070,22317,,126,PL,SE,,,KENT,WA,98031,47.402019,-122.173424,KING,SINGLE FAMILY RESIDENTIAL,7915,3,2,1650
3603000320,24206,,26,PL,S,,,DES MOINES,WA,98198,47.384445,-122.299356,KING,QUADRUPLEX,10000,,,4160
6816300260,11518,NE,114,CT,,,,KIRKLAND,WA,98033,47.703052,-122.186761,KING,TOWNHOUSE,1848,2,2,1480
3925010050,3112,,GARFIELD,ST,,,,ENUMCLAW,WA,98022,47.212089,-122.000622,KING,SINGLE FAMILY RESIDENTIAL,9511,3,2,1990
4430003000,7421,,188TH ST,CT,E,LOT,24,GRAHAM,WA,98338,47.085249,-122.330319,PIERCE,MOBILE OR MANUFACTURED HOME,,4,2,1344
0317173015,33320,,20,AVE,S,,,SPANAWAY,WA,98387,46.955253,-122.457955,PIERCE,MOBILE OR MANUFACTURED HOME,108900,3,2,1404
3278615170,7030,,30,PL,SW,,,SEATTLE,WA,98126,47.539742,-122.370968,KING,SINGLE FAMILY RESIDENTIAL,3831,5,3,3130
00400800001800,22523,,137,ST,NE,,,GRANITE FALLS,WA,98252,48.12041,-121.926858,SNOHOMISH,MOBILE OR MANUFACTURED HOME,34848,4,2,2201
01114800000800,10066,,3,ST,NE,,,LAKE STEVENS,WA,98258,47.998137,-122.095662,SNOHOMISH,CONDOMINIUM UNIT,,3,2,1578
00506700001701,19928,,MAPLEWOOD,DR,,,,EDMONDS,WA,98026,47.817989,-122.355664,SNOHOMISH,SINGLE FAMILY RESIDENTIAL,23958,3,3,2460
0520185006,3221,,163RD AVENUE,CT,E,,,LAKE TAPPS,WA,98391,47.22762,-122.211295,PIERCE,SINGLE FAMILY RESIDENTIAL,54014,3,3,1568
9276200840,2652,,48,AVE,SW,,,SEATTLE,WA,98116,47.579729,-122.392718,KING,SINGLE FAMILY RESIDENTIAL,4000,3,2,1440
00409600100900,543,,3,AVE,S,,,EDMONDS,WA,98020,47.804487,-122.379863,SNOHOMISH,SINGLE FAMILY RESIDENTIAL,8276,3,4,3473
00960002500501,23708,,LOCUST,WAY,,UNIT,5A,BOTHELL,WA,98021,47.781958,-122.259173,SNOHOMISH,MOBILE OR MANUFACTURED HOME,,,1,560
00931800001900,15004,,43,DR,NE,,,MARYSVILLE,WA,98271,48.132723,-122.172283,SNOHOMISH,CONDOMINIUM UNIT,,3,2,1084
00862700220500,11504,,12,AVE,W,UNIT,B205,EVERETT,WA,98204,47.893109,-122.250802,SNOHOMISH,CONDOMINIUM UNIT,,2,2,957
5141000185,4915,,13,AVE,S,,,SEATTLE,WA,98108,47.558172,-122.316442,KING,SINGLE FAMILY RESIDENTIAL,4000,5,3,2240
2386000480,26345,NE,34,ST,,,,REDMOND,WA,98053,47.638548,-121.985934,KING,SINGLE FAMILY RESIDENTIAL,103411,4,3,6070
27051500203400,18307,,51,AVE,SE,,,BOTHELL,WA,98012,47.831531,-122.163419,SNOHOMISH,SINGLE FAMILY RESIDENTIAL,42253,3,2,1593
3026059300,12736,,89,PL,NE,,,KIRKLAND,WA,98034,47.717028,-122.220721,KING,SINGLE FAMILY RESIDENTIAL,200158,4,2,2310
00863600000200,14716,,51,AVE,SE,,,EVERETT,WA,98208,47.863811,-122.164162,SNOHOMISH,SINGLE FAMILY RESIDENTIAL,6098,4,2,2391
1790800050,7323,,SAND POINT,WAY,NE,UNIT,105,SEATTLE,WA,98115,47.681904,-122.264078,KING,CONDOMINIUM UNIT,28527,1,1,719
6510000240,8604,,189,AVE,NW,,,VAUGHN,WA,98394,47.335215,-122.789802,PIERCE,SINGLE FAMILY RESIDENTIAL,10920,1,0.75,480
7626200185,6629,,HOLLY,PL,SW,,,SEATTLE,WA,98136,47.544082,-122.39125,KING,SINGLE FAMILY RESIDENTIAL,3800,4,3,3020
7504101430,2721,,223,AVE,NE,,,SAMMAMISH,WA,98074,47.634613,-122.043379,KING,SINGLE FAMILY RESIDENTIAL,14986,4,2,3030
2435000223,1642,,11,CT,,,,FOX ISLAND,WA,98333,47.219395,-122.607208,PIERCE,SINGLE FAMILY RESIDENTIAL,25560,3,1.75,1590
1917300285,1308,,DAVIS,AVE,,,,ENUMCLAW,WA,98022,47.21049,-121.986019,KING,SINGLE FAMILY RESIDENTIAL,5405,3,1,1230
00855500003400,16020,,169,AVE,SE,,,MONROE,WA,98272,47.852137,-122.004481,SNOHOMISH,SINGLE FAMILY RESIDENTIAL,5227,4,2,2094
9221400305,805,NE,64,ST,,,,SEATTLE,WA,98115,47.67482,-122.319677,KING,SINGLE FAMILY RESIDENTIAL,2820,5,1,1900
1853000100,14226,,192,AVE,NE,,,WOODINVILLE,WA,98077,47.729058,-122.081442,KING,SINGLE FAMILY RESIDENTIAL,35137,4,2,2960
5393600657,2327,,17,AVE,S,,,SEATTLE,WA,98144,47.582158,-122.31118,KING,SINGLE FAMILY RESIDENTIAL,5120,4,2,1970
2382000350,1920,,4,AVE,,UNIT,509,SEATTLE,WA,98101,47.612984,-122.339303,KING,CONDOMINIUM UNIT,25432,1,1,910
4006000147,8645,,45,AVE,S,,,SEATTLE,WA,98118,47.524767,-122.276078,KING,SINGLE FAMILY RESIDENTIAL,4440,2,1,840
6700000160,506,,103,ST,S,,,TACOMA,WA,98444,47.163024,-122.438931,PIERCE,SINGLE FAMILY RESIDENTIAL,11700,3,1.5,1395
8109810140,11759,,168,PL,NE,,,REDMOND,WA,98052,47.705164,-122.115942,KING,SINGLE FAMILY RESIDENTIAL,5756,3,2,3100
7795820060,408,,BOXLEY,PL,NE,,,NORTH BEND,WA,98045,47.496032,-121.770019,KING,SINGLE FAMILY RESIDENTIAL,11363,3,2,1640
3586900270,1035,,156,AVE,NE,APT,27,BELLEVUE,WA,98007,47.619268,-122.135351,KING,CONDOMINIUM UNIT,174501,2,2,1548
3110780290,6155,NE,175,ST,,#,214,KENMORE,WA,98028,47.756058,-122.261671,KING,CONDOMINIUM UNIT,196586,,,
6021250180,2912,,THORNHILL,RD,,,,PUYALLUP,WA,98374,47.163227,-122.269319,PIERCE,SINGLE FAMILY RESIDENTIAL,10437,5,2.5,2670
00870203020400,721,,115,ST,SW,#,DD204,EVERETT,WA,98204,47.894397,-122.244506,SNOHOMISH,CONDOMINIUM UNIT,1289148,2,2,1549
6755250740,25713,,59TH AVENUE,CT,E,,,GRAHAM,WA,98338,47.022279,-122.35214,PIERCE,MOBILE OR MANUFACTURED HOME,10450,,,
4715013740,1431,E,32,ST,,,,TACOMA,WA,98404,47.234865,-122.411154,PIERCE,SINGLE FAMILY RESIDENTIAL,9750,2,1,752
00960009500400,20211,,67,AVE,NE,#,D,ARLINGTON,WA,98223,48.179135,-122.140038,SNOHOMISH,MOBILE OR MANUFACTURED HOME,54039,,2,768
5000820230,3518,,48,AVE,NE,,,TACOMA,WA,98422,47.289201,-122.384358,PIERCE,SINGLE FAMILY RESIDENTIAL,7025,3,2.5,1660
3276060020,1418,,112,AVE,NE,,,BELLEVUE,WA,98004,47.623799,-122.190588,KING,CONDOMINIUM UNIT,9456,,,1986
3415000231,1510,,WHITTIER,ST,NE,,,TACOMA,WA,98422,47.316506,-122.427358,PIERCE,SINGLE FAMILY RESIDENTIAL,12400,3,1.75,1174
8669160300,1419,,50,ST,NE,,,AUBURN,WA,98002,47.35218,-122.212265,KING,SINGLE FAMILY RESIDENTIAL,3402,3,2,2095
4027700820,19421,,58,AVE,NE,,,KENMORE,WA,98028,47.769721,-122.267539,KING,SINGLE FAMILY RESIDENTIAL,8003,3,2,2930
5001100020,20805,,18,AVE,E,,,SPANAWAY,WA,98387,47.067504,-122.405389,PIERCE,SINGLE FAMILY RESIDENTIAL,16000,3,1.5,1392
00870201600300,818,,115,ST,SW,#,P3,EVERETT,WA,98204,47.894397,-122.244506,SNOHOMISH,CONDOMINIUM UNIT,,3,3,2026
3856904840,346,NE,55,ST,,,,SEATTLE,WA,98105,47.66883,-122.323502,KING,SINGLE FAMILY RESIDENTIAL,5100,2,1,990
2025079023,2831,W,SNOQUALMIE RIVER,RD,NE,,,CARNATION,WA,98014,47.634223,-121.936664,KING,SINGLE FAMILY RESIDENTIAL,132858,2,1,1660
7002090100,10708,,174,AVE,E,,,BONNEY LAKE,WA,98391,47.158666,-122.197315,PIERCE,SINGLE FAMILY RESIDENTIAL,10000,4,2.5,2675
5101405496,528,NE,98,ST,,,,SEATTLE,WA,98115,47.700661,-122.321943,KING,SINGLE FAMILY RESIDENTIAL,6380,2,1,870
28073000402200,20609,,BROWN,RD,,,,MONROE,WA,98272,47.882077,-121.955555,SNOHOMISH,SINGLE FAMILY RESIDENTIAL,164282,3,1,1488
5001040760,19614,,13,AVE,E,,,SPANAWAY,WA,98387,47.077887,-122.414039,PIERCE,SINGLE FAMILY RESIDENTIAL,8191,3,2,1244
7160000510,802,,COLUMBIA,AVE,,,,FIRCREST,WA,98466,47.242559,-122.513896,PIERCE,SINGLE FAMILY RESIDENTIAL,4500,4,1,984
9520300370,3284,,80,AVE,SE,,,MERCER ISLAND,WA,98040,47.581172,-122.231492,KING,CONDOMINIUM UNIT,136125,3,2,1375
4001320130,8715,,59,AVE,SW,,,LAKEWOOD,WA,98499,47.178487,-122.515929,PIERCE,TOWNHOUSE,6554,2,2,1632
7304301085,16241,,9,AVE,NE,,,SHORELINE,WA,98155,47.747274,-122.320129,KING,SINGLE FAMILY RESIDENTIAL,8184,2,1,1130
4920000890,1316,,15,ST,NW,,,PUYALLUP,WA,98371,47.203138,-122.314239,PIERCE,SINGLE FAMILY RESIDENTIAL,8400,2,1,1000
01132400002300,3713,,195,PL,SE,,,BOTHELL,WA,98012,47.820559,-122.182915,SNOHOMISH,SINGLE FAMILY RESIDENTIAL,3724,5,3,2946
0723049281,12015,,4,AVE,SW,,,SEATTLE,WA,98146,47.495388,-122.339486,KING,SINGLE FAMILY RESIDENTIAL,8450,3,2,1150
7135520270,8307,,143,CT,SE,,,NEWCASTLE,WA,98059,47.527196,-122.148378,KING,SINGLE FAMILY RESIDENTIAL,21392,5,2,3630
4139801110,6807,SE,COUGAR MOUNTAIN,WAY,,,,BELLEVUE,WA,98006,47.542017,-122.127241,KING,CONDOMINIUM UNIT,872942,3,2,1749
1313800070,425,,209,PL,SE,,,SAMMAMISH,WA,98074,47.604584,-122.060597,KING,SINGLE FAMILY RESIDENTIAL,6134,4,2,3240
27042900306700,22309,,76,AVE,W,,,EDMONDS,WA,98026,47.796881,-122.335303,SNOHOMISH,SINGLE FAMILY RESIDENTIAL,7405,2,2,1174
7628300430,1301,,HARBOR,AVE,SW,APT,311,SEATTLE,WA,98116,47.591974,-122.382942,KING,CONDOMINIUM UNIT,47611,2,2,1271
4003331540,10768,,ROCKY PEAK,PL,,,,GIG HARBOR,WA,98332,47.355733,-122.593849,PIERCE,SINGLE FAMILY RESIDENTIAL,5881,4,2.75,3106
2819510030,3912,,20TH STREET,PL,SE,,,PUYALLUP,WA,98374,47.154034,-122.268088,PIERCE,MOBILE OR MANUFACTURED HOME,8910,3,2,1748
00751500000300,6905,,MEADOWDALE BEACH,RD,,,,EDMONDS,WA,98026,47.841976,-122.326198,SNOHOMISH,SINGLE FAMILY RESIDENTIAL,30492,4,2,2310
00834600003000,3031,,133,PL,SE,,,MILL CREEK,WA,98012,47.876968,-122.190786,SNOHOMISH,SINGLE FAMILY RESIDENTIAL,6534,3,2,1627
0546000885,8037,,18,AVE,NW,,,SEATTLE,WA,98117,47.688014,-122.38032,KING,SINGLE FAMILY RESIDENTIAL,4005,2,1,900
7535000053,560,N,MCNEELY,ST,,,,BUCKLEY,WA,98321,47.168948,-122.006671,PIERCE,SINGLE FAMILY RESIDENTIAL,120226,3,1.75,1852
2787700390,1910,,ANACORTES,AVE,NE,,,RENTON,WA,98059,47.509079,-122.159507,KING,SINGLE FAMILY RESIDENTIAL,7301,5,1,2660
9178601640,3832,,SUNNYSIDE,AVE,N,,,SEATTLE,WA,98103,47.65411,-122.329985,KING,SINGLE FAMILY RESIDENTIAL,4775,3,2,1620
00403800000205,9631,,152,ST,SE,,,SNOHOMISH,WA,98296,47.860279,-122.102782,SNOHOMISH,SINGLE FAMILY RESIDENTIAL,49223,4,3,4035
2722059140,25828,,136,AVE,SE,,,KENT,WA,98042,47.369616,-122.159444,KING,SINGLE FAMILY RESIDENTIAL,67954,3,1,1980
3876440190,14510,,124,AVE,NE,#,J35,KIRKLAND,WA,98034,47.733494,-122.175394,KING,CONDOMINIUM UNIT,529428,2,2,976
3878900155,6405,S,RYAN,ST,,,,SEATTLE,WA,98178,47.509575,-122.253217,KING,SINGLE FAMILY RESIDENTIAL,6893,1,1,1430
0122367004,10108,,69,AVE,NW,,,GIG HARBOR,WA,98332,47.350402,-122.630949,PIERCE,SINGLE FAMILY RESIDENTIAL,53579,3,1.75,2885
8562900970,4,,211,PL,SE,,,SAMMAMISH,WA,98074,47.608994,-122.057399,KING,SINGLE FAMILY RESIDENTIAL,10800,3,1,2140
0318251060,4908,,260,ST,E,,,SPANAWAY,WA,98387,47.019868,-122.363988,PIERCE,SINGLE FAMILY RESIDENTIAL,31000,2,1,1116
7001130080,17110,,112TH STREET,CT,E,,,BONNEY LAKE,WA,98391,47.153899,-122.20033,PIERCE,SINGLE FAMILY RESIDENTIAL,16328,3,2.5,1948
1721801175,10675,,2,PL,SW,,,SEATTLE,WA,98146,47.506923,-122.336109,KING,SINGLE FAMILY RESIDENTIAL,5546,3,1,1110
5562100180,15735,,STONE,AVE,N,,,SHORELINE,WA,98133,47.744236,-122.343051,KING,SINGLE FAMILY RESIDENTIAL,8209,3,1,1460
5002750330,3722,,177,ST,E,,,TACOMA,WA,98446,47.095297,-122.379682,PIERCE,SINGLE FAMILY RESIDENTIAL,5932,4,2.5,1936
6026730350,1103,,27,ST,NW,,,PUYALLUP,WA,98371,47.200821,-122.329479,PIERCE,SINGLE FAMILY RESIDENTIAL,3756,3,2.5,2066
3275910060,3330,S,280,PL,,,,AUBURN,WA,98001,47.350321,-122.290048,KING,SINGLE FAMILY RESIDENTIAL,6622,4,2,2181
2771604380,2333,W,NEWTON,ST,,,,SEATTLE,WA,98199,47.636761,-122.387515,KING,DUPLEX,4000,4,2,1880
3521049007,5424,S,382,ST,,,,AUBURN,WA,98001,47.259496,-122.266671,KING,SINGLE FAMILY RESIDENTIAL,38202,3,1,1670
7645900215,3002,,37,AVE,SW,,,SEATTLE,WA,98126,47.577268,-122.377793,KING,SINGLE FAMILY RESIDENTIAL,4876,3,1,2210
2894000410,12111,,414TH STREET,CT,E,,,EATONVILLE,WA,98328,46.878484,-122.272136,PIERCE,SINGLE FAMILY RESIDENTIAL,24700,3,2,1468
9386000040,12921,,97,AVE,NW,,,GIG HARBOR,WA,98329,47.375679,-122.664524,PIERCE,SINGLE FAMILY RESIDENTIAL,24122,3,1.75,1300
5245400240,19629,,5,AVE,S,,,DES MOINES,WA,98148,47.426055,-122.329882,KING,SINGLE FAMILY RESIDENTIAL,9375,3,1,1160
0510002760,4322,,MERIDIAN,AVE,N,,,SEATTLE,WA,98103,47.659769,-122.333392,KING,SINGLE FAMILY RESIDENTIAL,4275,4,1,1510
5263300355,302,S,BRANDON,ST,,,,SEATTLE,WA,98108,47.554364,-122.330691,KING,SINGLE FAMILY RESIDENTIAL,5000,3,1,820
2305000662,1303,,SEQUALISH,ST,,,,STEILACOOM,WA,98388,47.168315,-122.599573,PIERCE,SINGLE FAMILY RESIDENTIAL,9119,3,1.75,1656
1826049237,14559,,STONE,AVE,N,,,SHORELINE,WA,98133,47.735745,-122.343449,KING,SINGLE FAMILY RESIDENTIAL,19404,3,1,2010
5065800391,4724,W,TAPPS,DR,E,,,LAKE TAPPS,WA,98391,47.21349,-122.187414,PIERCE,SINGLE FAMILY RESIDENTIAL,16975,3,3.5,3081
6414100625,857,NE,130,ST,,,,SEATTLE,WA,98125,47.722859,-122.31839,KING,SINGLE FAMILY RESIDENTIAL,7500,3,2,2270
3856904770,354,NE,56,ST,,,,SEATTLE,WA,98105,47.669483,-122.323129,KING,SINGLE FAMILY RESIDENTIAL,3780,7,2,2800
5505200922,603,,5,AVE,SW,,,PUYALLUP,WA,98371,47.18835,-122.300916,PIERCE,SINGLE FAMILY RESIDENTIAL,8550,1,1,976
9211010030,5210,NE,9,PL,,,,RENTON,WA,98059,47.49827,-122.149056,KING,SINGLE FAMILY RESIDENTIAL,4719,5,2,3280
1928000350,23420,SE,BLACK NUGGET,RD,,UNIT,C201,ISSAQUAH,WA,98029,47.549747,-122.027726,KING,CONDOMINIUM UNIT,177159,1,1,767
1223049054,7013,S,116,PL,,,,SEATTLE,WA,98178,47.497797,-122.245747,KING,DUPLEX,10614,4,2,1970
6450000620,9621,,SEELEY LAKE,DR,SW,,,LAKEWOOD,WA,98499,47.169201,-122.510585,PIERCE,SINGLE FAMILY RESIDENTIAL,7700,3,2,1704
2013200010,1701,S,234,ST,,,,DES MOINES,WA,98198,47.392388,-122.310012,KING,SINGLE FAMILY RESIDENTIAL,11826,5,1,2470
8645510220,3138,SE,17,CT,,,,RENTON,WA,98058,47.465089,-122.175387,KING,SINGLE FAMILY RESIDENTIAL,11750,4,1,2130
00830300000100,5401,,60,PL,NE,,,MARYSVILLE,WA,98270,48.051688,-122.158303,SNOHOMISH,SINGLE FAMILY RESIDENTIAL,8276,3,2,1420
0049000006,3129,SW,104,ST,,,,SEATTLE,WA,98146,47.509724,-122.37312,KING,SINGLE FAMILY RESIDENTIAL,8040,3,1,1230
1120069043,40404,,244,AVE,SE,,,ENUMCLAW,WA,98022,47.238522,-122.011277,KING,SINGLE FAMILY RESIDENTIAL,423839,3,2,2100
6388920400,8309,,127,PL,SE,,,NEWCASTLE,WA,98056,47.528148,-122.171297,KING,SINGLE FAMILY RESIDENTIAL,8446,3,2,2140
00488800300201,23303,,75,AVE,W,,,EDMONDS,WA,98026,47.787804,-122.334018,SNOHOMISH,SINGLE FAMILY RESIDENTIAL,8712,3,3,1609
6174800140,11300,,1,AVE,NE,APT,116,SEATTLE,WA,98125,47.711068,-122.327819,KING,CONDOMINIUM UNIT,113038,2,2,1184
7945000131,212,,6,AVE,NW,,,PUYALLUP,WA,98371,47.196006,-122.296396,PIERCE,SINGLE FAMILY RESIDENTIAL,6050,4,2.5,2764
6705000490,3726,N,33,ST,,,,TACOMA,WA,98407,47.277387,-122.487099,PIERCE,SINGLE FAMILY RESIDENTIAL,6300,3,2.5,1224
0220352030,8601,,MEADOW,RD,SW,,,TACOMA,WA,98499,47.179073,-122.525933,PIERCE,SINGLE FAMILY RESIDENTIAL,16200,3,2,1450
0395800170,30320,,6,AVE,SW,,,FEDERAL WAY,WA,98023,47.329858,-122.342331,KING,SINGLE FAMILY RESIDENTIAL,8774,3,1,1010
1622049107,1620,S,240,ST,,,,DES MOINES,WA,98198,47.387095,-122.312247,KING,SINGLE FAMILY RESIDENTIAL,22010,4,1,1280
1432400110,17025,,125,AVE,SE,,,RENTON,WA,98058,47.449703,-122.175683,KING,SINGLE FAMILY RESIDENTIAL,7643,3,1,920
8649400180,76205,NE,123,ST,,,,SKYKOMISH,WA,98288,47.713098,-121.314239,KING,SINGLE FAMILY RESIDENTIAL,10453,2,1,860
5615100390,3009,,PORTER,ST,,,,ENUMCLAW,WA,98022,47.211229,-121.98933,KING,SINGLE FAMILY RESIDENTIAL,4626,3,1,1264
5905000690,1128,,ROSE,LN,,,,TACOMA,WA,98406,47.261345,-122.52879,PIERCE,SINGLE FAMILY RESIDENTIAL,8125,3,1,1086
7580000551,5717,,28,AVE,NW,,,GIG HARBOR,WA,98335,47.310568,-122.576087,PIERCE,SINGLE FAMILY RESIDENTIAL,15065,2,2,1560
1749950030,7026,NE,182,ST,,UNIT,103,KENMORE,WA,98028,47.761679,-122.245938,KING,CONDOMINIUM UNIT,50138,4,1,1568
9578060060,7743,NE,200,ST,,,,KENMORE,WA,98028,47.773052,-122.235389,KING,SINGLE FAMILY RESIDENTIAL,4563,3,2,2310
8079100340,24529,SE,45,ST,,,,SAMMAMISH,WA,98029,47.564371,-122.011381,KING,SINGLE FAMILY RESIDENTIAL,7398,3,2,1990
